id,apellido,nombre,genero,distrito,inicio,fin,juramento,cese,bloque,bloque_inicio,bloque_fin
hcdn2770,barbaro,hector "cacho",m,misiones,2019-12-10,2023-12-09,2019-12-04,2023-12-09,frente de todos,2019-12-10,2023-12-09
hcdn1146,barbieri,mario leandro,m,buenos aires,2009-12-10,2013-12-09,2009-12-03,2013-12-09,ucr,2009-12-10,2013-12-09
hcdn3223,barbur,marcelo,m,santiago del estero,2025-12-10,2029-12-09,,2029-12-09,unión por la patria,2025-12-10,2029-12-09
hcdn1239,barchetta,omar segundo,m,santa fe,2011-12-10,2015-12-09,2011-12-06,2015-12-09,partido socialista,2011-12-10,2015-12-09
hcdn1389,bardeggia,luis maria,m,rio negro,2013-12-10,2017-12-09,2013-12-04,2017-12-09,frente para la victoria - pj,2013-12-10,2017-12-09
hcdn2906,barletta,mario,m,santa fe,2021-12-10,2025-12-09,2021-12-07,2025-12-09,ucr,2021-12-10,2023-12-09
hcdn2906,barletta,mario,m,santa fe,2021-12-10,2025-12-09,2021-12-07,2025-12-09,ucr - unión cívica radical,2023-12-10,2024-10-30
hcdn2906,barletta,mario,m,santa fe,2021-12-10,2025-12-09,2021-12-07,2025-12-09,unidos,2024-10-30,2025-12-09
hcdn1401,barletta,mario domingo,m,santa fe,2013-12-10,2017-12-09,2013-12-04,2017-12-09,ucr,2013-12-10,2017-12-09
hcdn1147,barrandeguy,raul enrique,m,entre rios,2009-12-10,2013-12-09,2009-12-03,2013-12-09,frente para la victoria - pj,2009-12-10,2013-12-09
hcdn1373,barreto,jorge ruben,m,entre rios,2013-12-10,2017-12-09,2013-12-04,2017-12-09,frente para la victoria - pj,2013-12-10,2017-12-09
hcdn0977,barrios,miguel angel,m,santa fe,2007-12-10,2011-12-09,2007-12-05,2011-12-09,partido socialista,2007-12-10,2011-12-09
hcdn0578,basteiro,sergio ariel,m,buenos aires,2007-12-10,2011-12-09,2007-12-19,2011-12-09,encuentro popular,2007-12-10,2007-12-25
hcdn0578,basteiro,sergio ariel,m,buenos aires,2007-12-10,2011-12-09,2007-12-19,2011-12-09,encuentro popular y social,2007-12-26,2009-12-09
hcdn0578,basteiro,sergio ariel,m,buenos aires,2007-12-10,2011-12-09,2007-12-19,2011-12-09,nuevo encuentro popular y solidario,2009-12-10,2011-12-09
hcdn1240,basterra,luis eugenio,m,formosa,2011-12-10,2015-12-09,2011-12-06,2015-12-09,frente para la victoria - pj,2011-12-10,2015-12-09
hcdn1240,basterra,luis eugenio,m,formosa,2015-12-10,2019-12-09,2015-12-04,2019-12-09,frente para la victoria - pj,2015-12-10,2019-12-09
hcdn1240,basterra,luis eugenio,m,formosa,2019-12-10,2023-12-09,2019-12-04,2019-12-10,frente de todos,2019-12-10,2019-12-10
hcdn1240,basterra,luis eugenio,m,formosa,2023-12-10,2027-12-09,2023-12-07,2027-12-09,unión por la patria,2023-12-10,2027-12-09
hcdn3268,basualdo,atilio,m,formosa,2025-12-10,2029-12-09,2025-12-17,2029-12-09,la libertad avanza,2025-12-18,2025-12-18
hcdn3268,basualdo,atilio,m,formosa,2025-12-10,2029-12-09,2025-12-17,2029-12-09,la libertad avanza,2025-12-18,2029-12-09
hcdn3209,basualdo,carolina,f,cordoba,2025-12-10,2029-12-09,,2029-12-09,provincias unidas,2025-12-10,2029-12-09
hcdn1241,bazze,miguel angel,m,buenos aires,2011-12-10,2015-12-09,2011-12-06,2015-12-09,ucr,2011-12-10,2015-12-09
hcdn1241,bazze,miguel angel,m,buenos aires,2015-12-10,2019-12-09,2015-12-04,2019-12-09,ucr,2015-12-10,2019-12-09
hcdn1241,bazze,miguel angel,m,buenos aires,2019-12-10,2023-12-09,2019-12-04,2023-12-09,ucr,2019-12-10,2023-12-09
hcdn3201,becerra,monica,f,san luis,2025-12-10,2029-12-09,,2029-12-09,la libertad avanza,2025-12-10,2029-12-09
hcdn0978,bedano,nora esther,f,cordoba,2007-12-10,2011-12-09,2007-12-05,2011-12-09,frente para la victoria - pj,2007-12-10,2011-12-09
hcdn0978,bedano,nora esther,f,cordoba,2011-12-10,2015-12-09,2011-12-06,2015-12-09,frente para la victoria - pj,2011-12-10,2015-12-09
hcdn1570,bellocq,gerardo alberto,m,cordoba,2013-12-10,2017-12-09,2016-03-01,2016-04-26,ucr,2016-03-01,2016-04-26
hcdn0979,belous,nelida,f,tierra del fuego,2007-12-10,2011-12-09,2007-12-05,2011-12-09,ari autonomo 8 +,2007-12-10,2008-05-22
hcdn0979,belous,nelida,f,tierra del fuego,2007-12-10,2011-12-09,2007-12-05,2011-12-09,solidaridad e igualdad (si) - ari (t.d.f.),2008-05-23,2009-05-18
hcdn0979,belous,nelida,f,tierra del fuego,2007-12-10,2011-12-09,2007-12-05,2011-12-09,solidaridad e igualdad (si) - proyecto progresista,2009-05-19,2009-08-30
hcdn0979,belous,nelida,f,tierra del fuego,2007-12-10,2011-12-09,2007-12-05,2011-12-09,proyecto progresista,2009-08-31,2010-09-08
hcdn0979,belous,nelida,f,tierra del fuego,2007-12-10,2011-12-09,2007-12-05,2011-12-09,social patagonico,2010-09-09,2011-12-09
hcdn0980,benas,veronica claudia,f,santa fe,2007-12-10,2011-12-09,2007-12-05,2011-12-09,ari autonomo 8 +,2007-12-10,2008-05-22
hcdn0980,benas,veronica claudia,f,santa fe,2007-12-10,2011-12-09,2007-12-05,2011-12-09,solidaridad e igualdad (si) - ari (t.d.f.),2008-05-23,2009-05-18
hcdn0980,benas,veronica claudia,f,santa fe,2007-12-10,2011-12-09,2007-12-05,2011-12-09,solidaridad e igualdad (si) - proyecto progresista,2009-05-19,2009-08-31
hcdn0980,benas,veronica claudia,f,santa fe,2007-12-10,2011-12-09,2007-12-05,2011-12-09,solidaridad e igualdad (si),2009-09-01,2009-12-09
hcdn0980,benas,veronica claudia,f,santa fe,2007-12-10,2011-12-09,2007-12-05,2011-12-09,si por la unidad popular,2009-12-10,2011-09-06
hcdn0980,benas,veronica claudia,f,santa fe,2007-12-10,2011-12-09,2007-12-05,2011-12-09,unidad popular,2011-09-07,2011-12-09
hcdn1148,benedetti,atilio,m,entre rios,2009-12-10,2013-12-09,2009-12-03,2013-12-09,ucr,2009-12-10,2013-12-09
hcdn1148,benedetti,atilio,m,entre rios,2017-12-10,2021-12-09,2017-12-06,2021-12-09,ucr,2017-12-10,2021-12-09
hcdn1148,benedetti,atilio,m,entre rios,2021-12-10,2025-12-09,2023-07-05,2025-12-09,ucr,2023-07-05,2023-12-09
hcdn1148,benedetti,atilio,m,entre rios,2021-12-10,2025-12-09,2023-07-05,2025-12-09,ucr - unión cívica radical,2023-12-10,2025-12-09
hcdn3111,benedit,beltran,m,entre rios,2023-12-10,2027-12-09,2023-12-07,2027-12-09,la libertad avanza,2023-12-10,2027-12-09
hcdn3064,benegas lynch,bertie,m,buenos aires,2023-12-10,2027-12-09,2023-12-07,2027-12-09,la libertad avanza,2023-12-10,2027-12-09
hcdn1359,bergman,sergio alejandro,m,ciudad de buenos aires,2013-12-10,2017-12-09,2013-12-04,2015-12-09,union pro,2013-12-10,2015-12-09
hcdn2777,berhongaray,martin antonio,m,la pampa,2019-12-10,2023-12-09,2019-12-04,2023-12-09,ucr,2019-12-10,2021-12-09
hcdn2777,berhongaray,martin antonio,m,la pampa,2019-12-10,2023-12-09,2019-12-04,2023-12-09,evolucion radical,2021-12-10,2023-12-09
hcdn2360,berisso,hernan,m,buenos aires,2017-12-10,2021-12-09,2017-12-06,2021-12-09,pro,2017-12-10,2021-12-09
hcdn2917,bermejo,adolfo,m,mendoza,2021-12-10,2025-12-09,2021-12-07,2025-12-09,frente de todos,2021-12-10,2023-12-09
hcdn2917,bermejo,adolfo,m,mendoza,2021-12-10,2025-12-09,2021-12-07,2025-12-09,unión por la patria,2023-12-10,2025-12-09
hcdn2802,bermejo,alejandro daniel,m,mendoza,2019-12-10,2023-12-09,2019-12-04,2021-03-27,frente de todos,2019-12-10,2021-03-27
hcdn1560,bermejo,sixto osvaldo,m,chubut,2013-12-10,2017-12-09,2016-03-01,2017-12-09,trabajo y dignidad,2016-03-01,2017-12-09
hcdn1432,bernabey,ramon ernesto,m,cordoba,2013-12-10,2017-12-09,2014-08-27,2017-12-09,frente para la victoria - pj,2014-08-27,2016-03-14
hcdn1432,bernabey,ramon ernesto,m,cordoba,2013-12-10,2017-12-09,2014-08-27,2017-12-09,brigadier general juan bautista bustos,2016-03-15,2017-12-09
hcdn1149,bernal,maria eugenia,f,jujuy,2009-12-10,2013-12-09,2009-12-03,2013-12-09,frente para la victoria - pj,2009-12-10,2013-12-09
hcdn1097,bernazza,claudia alicia,f,buenos aires,2017-12-10,2021-12-09,2020-03-25,2021-12-09,frente de todos,2020-05-13,2021-12-09
hcdn0853,bertol,paula maria,f,ciudad de buenos aires,2009-12-10,2013-12-09,2009-12-03,2013-12-09,pro,2009-12-10,2013-12-09
hcdn2907,bertoldi,tanya,f,neuquen,2021-12-10,2025-12-09,2021-12-07,2025-12-03,frente de todos,2021-12-10,2023-12-09
hcdn2907,bertoldi,tanya,f,neuquen,2021-12-10,2025-12-09,2021-12-07,2025-12-03,unión por la patria,2023-12-10,2025-12-09
hcdn0581,bertone,rosana andrea,f,tierra del fuego,2009-12-10,2013-12-09,2009-12-03,2013-12-09,frente para la victoria - pj,2009-12-10,2013-12-09
hcdn0581,bertone,rosana andrea,f,tierra del fuego,2019-12-10,2023-12-09,2019-12-04,2023-12-09,frente de todos,2019-12-10,2023-12-09
hcdn1567,besada,alicia irma,f,ciudad de buenos aires,2013-12-10,2017-12-09,2016-03-01,2017-12-09,union pro,2016-03-01,2017-12-09
hcdn2881,besana,gabriela,f,buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-12-09,pro,2021-12-10,2023-12-09
hcdn2881,besana,gabriela,f,buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-12-09,pro,2023-12-10,2025-12-09
hcdn1334,bettanin,juan carlos,m,santa fe,2009-12-10,2013-12-09,2013-06-05,2013-12-09,nuevo encuentro,2013-06-05,2013-06-27
hcdn1334,bettanin,juan carlos,m,santa fe,2009-12-10,2013-12-09,2013-06-05,2013-12-09,frente nuevo encuentro,2013-06-28,2013-12-09
hcdn1461,bevilacqua,gustavo,m,buenos aires,2015-12-10,2019-12-09,2015-12-04,2019-12-09,federal unidos por una nueva argentina,2015-12-10,2019-12-09
hcdn3079,bianchetti,emmanuel,m,misiones,2023-12-10,2027-12-09,2023-12-07,2027-12-09,pro,2023-12-10,2027-12-09
hcdn0964,bianchi,ivana maria,f,san luis,2007-12-10,2011-12-09,2007-12-05,2011-12-09,frente justicia union y libertad - frejuli,2007-12-10,2009-12-09
hcdn0964,bianchi,ivana maria,f,san luis,2007-12-10,2011-12-09,2007-12-05,2011-12-09,peronismo federal,2009-12-10,2011-12-06
hcdn0964,bianchi,ivana maria,f,san luis,2007-12-10,2011-12-09,2007-12-05,2011-12-09,frente peronista,2011-12-07,2011-12-09
hcdn0964,bianchi,ivana maria,f,san luis,2011-12-10,2015-12-09,2011-12-06,2015-12-09,frente peronista,2011-12-10,2013-09-16
hcdn0964,bianchi,ivana maria,f,san luis,2011-12-10,2015-12-09,2011-12-06,2015-12-09,compromiso federal,2013-09-17,2015-12-09
hcdn0964,bianchi,ivana maria,f,san luis,2015-12-10,2019-12-09,2015-12-04,2019-12-09,compromiso federal,2015-12-10,2018-02-05
hcdn0964,bianchi,ivana maria,f,san luis,2015-12-10,2019-12-09,2015-12-04,2019-12-09,unidad justicialista,2018-02-06,2019-12-09
hcdn1242,bianchi,maria del carmen,f,ciudad de buenos aires,2011-12-10,2015-12-09,2011-12-06,2015-12-09,frente para la victoria - pj,2011-12-10,2015-12-09
hcdn3141,biasi,vanina,f,ciudad de buenos aires,2021-12-10,2025-12-09,2024-06-27,2025-07-02,partido obrero -frente de izquierda y de trabajadores -unida,2024-06-27,2025-07-02
hcdn1070,bidegain,gloria mercedes,f,buenos aires,2007-12-10,2011-12-09,2007-12-19,2011-12-09,frente para la victoria - pj,2007-12-10,2011-12-09
hcdn1070,bidegain,gloria mercedes,f,buenos aires,2011-12-10,2015-12-09,2011-12-06,2015-12-09,frente para la victoria - pj,2011-12-10,2015-12-09
hcdn3240,biella,bernardo,m,salta,2025-12-10,2029-12-09,,2029-12-09,innovación federal,2025-12-10,2029-12-09
hcdn1243,biella calvet,bernardo jose,m,salta,2011-12-10,2015-12-09,2011-12-06,2015-12-09,udeso salta,2011-12-10,2015-12-09
hcdn0855,binner,hermes juan,m,santa fe,2013-12-10,2017-12-09,2013-12-04,2017-12-09,partido socialista,2013-12-10,2017-12-09
hcdn1150,blanco de peralta,blanca,f,santa cruz,2009-12-10,2013-12-09,2009-12-03,2013-12-09,frente para la victoria - pj,2009-12-10,2013-12-09
hcdn2847,bogdanich,esteban mateo,m,santa fe,2017-12-10,2021-12-09,2019-12-19,2021-12-09,frente de todos,2019-12-19,2021-12-09
hcdn3088,bonacci,rocio,f,santa fe,2023-12-10,2027-12-09,2023-12-07,2027-12-09,la libertad avanza,2023-12-10,2027-12-09
hcdn0798,bonasso,miguel luis,m,ciudad de buenos aires,2007-12-10,2011-12-09,2007-12-05,2011-12-09,dialogo por buenos aires,2007-12-10,2011-12-09
hcdn3048,bongiovanni,alejandro,m,santa fe,2023-12-10,2027-12-09,2023-12-07,2027-12-09,pro,2023-12-10,2025-12-01
hcdn3048,bongiovanni,alejandro,m,santa fe,2023-12-10,2027-12-09,2023-12-07,2027-12-09,la libertad avanza,2025-12-01,2027-12-09
hcdn2982,borda,fabian antonio,m,corrientes,2019-12-10,2023-12-09,2021-12-16,2023-12-09,frente de todos,2021-12-16,2023-12-09
hcdn3035,bordet,gustavo,m,entre rios,2023-12-10,2027-12-09,2023-12-07,2027-12-09,unión por la patria,2023-12-10,2027-12-09
hcdn3183,borgatta,alejandrina,f,santa fe,2025-12-10,2029-12-09,,2029-12-09,unión por la patria,2025-12-10,2029-12-09
hcdn2862,bormioli,lisandro,m,buenos aires,2019-12-10,2023-12-09,2020-05-13,2023-12-09,frente de todos,2020-05-13,2023-12-09
hcdn3042,bornoroni,gabriel,m,cordoba,2023-12-10,2027-12-09,2023-12-07,2027-12-09,la libertad avanza,2023-12-10,2027-12-09
hcdn2913,borrego,victoria,f,buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-12-09,coalicion civica,2021-12-10,2023-12-09
hcdn2913,borrego,victoria,f,buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-12-09,coalición cívica,2023-12-10,2023-12-27
hcdn2913,borrego,victoria,f,buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-12-09,hacemos coalición federal,2023-12-27,2024-05-01
hcdn2913,borrego,victoria,f,buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-12-09,coalicion civica,2024-05-02,2025-12-09
hcdn0720,borsani,luis gustavo,m,mendoza,2015-12-10,2019-12-09,2015-12-04,2019-12-09,ucr,2015-12-10,2019-12-09
hcdn1450,bossio,diego luis,m,buenos aires,2015-12-10,2019-12-09,2015-12-04,2019-12-09,frente para la victoria - pj,2015-12-10,2016-02-03
hcdn1450,bossio,diego luis,m,buenos aires,2015-12-10,2019-12-09,2015-12-04,2019-12-09,justicialista,2016-02-04,2019-06-26
hcdn1450,bossio,diego luis,m,buenos aires,2015-12-10,2019-12-09,2015-12-04,2019-12-09,federal unidos por una nueva argentina,2019-06-27,2019-12-09
hcdn2932,bouhid,gustavo,m,jujuy,2021-12-10,2025-12-09,2021-12-07,2023-06-02,ucr,2021-12-10,2023-06-02
hcdn1425,boyadjian,graciela eunice,f,tierra del fuego,2011-12-10,2015-12-09,2013-12-04,2015-12-09,mov pop fueguino,2013-12-10,2015-12-09
hcdn2440,bragagnolo,sebastian,m,mendoza,2015-12-10,2019-12-09,2018-05-09,2019-12-09,pro,2018-05-09,2019-12-09
hcdn2361,brambilla,sofia,f,corrientes,2017-12-10,2021-12-09,2017-12-06,2021-12-09,pro,2017-12-10,2021-12-09
hcdn2361,brambilla,sofia,f,corrientes,2021-12-10,2025-12-09,2021-12-07,2025-12-09,pro,2021-12-10,2023-12-09
hcdn2361,brambilla,sofia,f,corrientes,2021-12-10,2025-12-09,2021-12-07,2025-12-09,pro,2023-12-10,2025-12-09
hcdn1244,brawer,mara,f,ciudad de buenos aires,2011-12-10,2015-12-09,2011-12-06,2015-12-09,frente para la victoria - pj,2011-12-10,2015-12-09
hcdn1244,brawer,mara,f,ciudad de buenos aires,2019-12-10,2023-12-09,2019-12-19,2023-12-09,frente de todos,2019-12-19,2023-12-09
hcdn1435,bregman,myriam,f,buenos aires,2013-12-10,2017-12-09,2015-06-10,2016-12-06,pts - frente de izquierda,2015-06-10,2016-12-06
hcdn1435,bregman,myriam,f,ciudad de buenos aires,2021-12-10,2025-12-09,2021-12-07,2024-06-10,frente de izquierda y de trabajadores - unidad,2021-12-10,2022-02-02
hcdn1435,bregman,myriam,f,ciudad de buenos aires,2021-12-10,2025-12-09,2021-12-07,2024-06-10,pts - frente de izquierda y de trabajadores - unidad,2022-02-02,2023-12-09
hcdn1435,bregman,myriam,f,ciudad de buenos aires,2021-12-10,2025-12-09,2021-12-07,2024-06-10,frente de izquierda y de trabajadores - unidad,2023-12-09,2023-12-09
hcdn1435,bregman,myriam,f,ciudad de buenos aires,2021-12-10,2025-12-09,2021-12-07,2024-06-10,pts - frente de izquierda y de trabajadores - unidad,2023-12-10,2023-12-22
hcdn1435,bregman,myriam,f,ciudad de buenos aires,2021-12-10,2025-12-09,2021-12-07,2024-06-10,frente de izquierda y de trabajadores unidad,2023-12-22,2024-06-11
hcdn1435,bregman,myriam,f,ciudad de buenos aires,2021-12-10,2025-12-09,2021-12-07,2024-06-10,pts-frente de izquierda unidad,2024-06-11,2024-06-10
hcdn1435,bregman,myriam,f,ciudad de buenos aires,2025-12-10,2029-12-09,,2029-12-09,mst - frente de izquierda y trabajadores unidad,2025-12-10,2025-12-10
hcdn1435,bregman,myriam,f,ciudad de buenos aires,2025-12-10,2029-12-09,,2029-12-09,frente de izquierda y de trabajadores unidad,2025-12-10,2029-12-09
hcdn1576,brezzo,maria eugenia,f,cordoba,2013-12-10,2017-12-09,2016-03-01,2017-12-09,unidos por una nueva argentina,2016-03-01,2017-12-09
hcdn0858,brillo,jose ricardo,m,neuquen,2009-12-10,2013-12-09,2009-12-03,2013-12-09,mov pop neuquino,2009-12-10,2013-12-09
hcdn1479,britez,maria cristina,f,misiones,2015-12-10,2019-12-09,2015-12-04,2019-12-09,frente para la victoria - pj,2015-12-10,2019-12-09
hcdn1479,britez,maria cristina,f,misiones,2019-12-10,2023-12-09,2019-12-04,2023-12-09,frente de todos,2019-12-10,2023-12-09
hcdn3202,brizuela,adrian,m,catamarca,2025-12-10,2029-12-09,,2029-12-09,la libertad avanza,2025-12-10,2029-12-09
hcdn0552,brizuela del moral,eduardo segundo,m,catamarca,2013-12-10,2017-12-09,2013-12-04,2017-12-09,frente civico y social de catamarca,2013-12-10,2017-12-09
hcdn0552,brizuela del moral,eduardo segundo,m,catamarca,2017-12-10,2021-12-09,2017-12-06,2021-08-25,frente civico y social de catamarca,2017-12-10,2019-12-09
hcdn0552,brizuela del moral,eduardo segundo,m,catamarca,2017-12-10,2021-12-09,2017-12-06,2021-08-25,ucr,2019-12-10,2019-12-26
hcdn0552,brizuela del moral,eduardo segundo,m,catamarca,2017-12-10,2021-12-09,2017-12-06,2021-08-25,frente civico y social de catamarca,2019-12-27,2021-08-25
hcdn1245,brizuela y doria de cara,olga ines,f,la rioja,2011-12-10,2015-12-09,2011-12-06,2014-04-02,ucr,2011-12-10,2014-04-02
hcdn1246,bromberg,isaac benjamin,m,tucuman,2011-12-10,2015-12-09,2011-12-06,2015-12-09,frente para la victoria - pj,2011-12-10,2015-12-09
hcdn2956,brouwer de koning,gabriela,f,cordoba,2021-12-10,2025-12-09,2021-12-07,2025-12-09,evolucion radical,2021-12-10,2023-12-09
hcdn2956,brouwer de koning,gabriela,f,cordoba,2021-12-10,2025-12-09,2021-12-07,2025-12-09,ucr - unión cívica radical,2023-12-10,2025-12-09
hcdn0586,brown,carlos ramon,m,buenos aires,2011-12-10,2015-12-09,2011-12-06,2015-12-09,frente peronista,2011-12-10,2013-11-14
hcdn0586,brown,carlos ramon,m,buenos aires,2011-12-10,2015-12-09,2011-12-06,2015-12-09,fe,2013-11-15,2015-12-09
hcdn0859,brue,daniel agustin,m,santiago del estero,2009-12-10,2013-12-09,2009-12-03,2013-12-09,frente civico por santiago,2009-12-10,2013-12-09
hcdn0859,brue,daniel agustin,m,santiago del estero,2019-12-10,2023-12-09,2019-12-04,2023-12-09,frente de todos,2019-12-10,2023-12-09
hcdn1577,brügge,juan fernando,m,cordoba,2015-12-10,2019-12-09,2016-03-01,2019-12-09,unidos por una nueva argentina,2016-03-01,2017-12-05
hcdn1577,brügge,juan fernando,m,cordoba,2015-12-10,2019-12-09,2016-03-01,2019-12-09,cordoba federal,2017-12-06,2019-12-09
hcdn1577,brügge,juan fernando,m,cordoba,2023-12-10,2027-12-09,2023-12-07,2027-12-09,hacemos por nuestro país,2023-12-10,2023-12-27
hcdn1577,brügge,juan fernando,m,cordoba,2023-12-10,2027-12-09,2023-12-07,2027-12-09,hacemos coalición federal,2023-12-27,2024-08-07
hcdn1577,brügge,juan fernando,m,cordoba,2023-12-10,2027-12-09,2023-12-07,2027-12-09,encuentro federal,2024-08-07,2025-12-10
hcdn1577,brügge,juan fernando,m,cordoba,2023-12-10,2027-12-09,2023-12-07,2027-12-09,provincias unidas,2025-12-10,2027-12-09
hcdn3190,bruno,eliana,f,salta,2023-12-10,2027-12-09,2025-12-03,2027-12-09,la libertad avanza,2025-12-10,2027-12-09
hcdn2432,bucca,eduardo,m,buenos aires,2017-12-10,2021-12-09,2017-12-06,2021-12-09,justicialista,2017-12-10,2021-08-05
hcdn2432,bucca,eduardo,m,buenos aires,2017-12-10,2021-12-09,2017-12-06,2021-12-09,frente de todos,2021-08-05,2021-12-09
hcdn1446,buil,sergio omar,m,buenos aires,2015-12-10,2019-12-09,2015-12-04,2019-12-09,union pro,2015-12-10,2017-12-09
hcdn1446,buil,sergio omar,m,buenos aires,2015-12-10,2019-12-09,2015-12-04,2019-12-09,pro,2017-12-10,2019-12-09
hcdn0860,bullrich,esteban jose,m,ciudad de buenos aires,2009-12-10,2013-12-09,2009-12-03,2010-08-31,pro,2009-12-10,2010-08-31
hcdn0509,bullrich,patricia,f,ciudad de buenos aires,2007-12-10,2011-12-09,2007-12-05,2011-12-09,coalicion civica - ari - gen - upt,2007-12-10,2009-12-09
hcdn0509,bullrich,patricia,f,ciudad de buenos aires,2007-12-10,2011-12-09,2007-12-05,2011-12-09,coalicion civica,2009-12-10,2011-12-09
hcdn0509,bullrich,patricia,f,ciudad de buenos aires,2011-12-10,2015-12-09,2011-12-06,2015-12-09,union por todos,2011-12-10,2013-12-09
hcdn0509,bullrich,patricia,f,ciudad de buenos aires,2011-12-10,2015-12-09,2011-12-06,2015-12-09,union pro,2013-12-10,2015-12-09
hcdn1376,burgos,maria gabriela,f,jujuy,2013-12-10,2017-12-09,2013-12-04,2017-12-09,ucr,2013-12-10,2017-12-09
hcdn1376,burgos,maria gabriela,f,jujuy,2017-12-10,2021-12-09,2017-12-06,2021-12-09,ucr,2017-12-10,2021-12-09
hcdn1151,buryaile,ricardo,m,formosa,2009-12-10,2013-12-09,2009-12-03,2013-12-09,ucr,2009-12-10,2013-12-09
hcdn1151,buryaile,ricardo,m,formosa,2013-12-10,2017-12-09,2013-12-04,2016-02-29,ucr,2013-12-10,2016-02-29
hcdn1151,buryaile,ricardo,m,formosa,2019-12-10,2023-12-09,2019-12-04,2023-12-09,ucr,2019-12-10,2023-12-09
hcdn2676,caballero,alejandra alcira,f,ciudad de buenos aires,2015-12-10,2019-12-09,2019-06-26,2019-12-09,pro,2019-06-26,2019-12-09
hcdn1360,cabandie,juan,m,ciudad de buenos aires,2013-12-10,2017-12-09,2013-12-04,2017-12-09,frente para la victoria - pj,2013-12-10,2017-12-09
hcdn1360,cabandie,juan,m,ciudad de buenos aires,2017-12-10,2021-12-09,2017-12-10,2019-12-09,frente para la victoria - pj,2017-12-10,2019-12-09
hcdn2785,cacace,alejandro,m,san luis,2019-12-10,2023-12-09,2019-12-04,2023-12-09,ucr,2019-12-10,2021-12-09
hcdn2785,cacace,alejandro,m,san luis,2019-12-10,2023-12-09,2019-12-04,2023-12-09,evolucion radical,2021-12-10,2023-12-09
hcdn2861,caceres,adriana,f,buenos aires,2017-12-10,2021-12-09,2020-02-27,2021-12-09,pro,2020-02-27,2021-12-09
hcdn1394,caceres,eduardo augusto,m,san juan,2013-12-10,2017-12-09,2013-12-04,2017-12-09,union pro,2013-12-10,2017-12-09
hcdn1394,caceres,eduardo augusto,m,san juan,2017-12-10,2021-12-09,2017-12-06,2021-12-09,pro,2017-12-10,2021-12-09
